Fecha,Usd_blue,Usd_oficial,Var_Por,econ,bcra,misc,pres,fina,trea
2013-11-28,9.69,6.12,58.3333,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-11-29,9.57,6.14,55.8632,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-02,9.22,6.15,49.9187,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-03,9.3,6.17,50.7293,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-04,9.62,6.2,55.1613,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-05,9.69,6.22,55.7878,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-06,9.5,6.24,52.2436,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-09,9.5,6.25,52.0,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-10,9.55,6.26,52.5559,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-11,9.54,6.27,52.1531,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-12,9.55,6.28,52.0701,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-13,9.6,6.29,52.6232,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-16,9.7,6.31,53.7242,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-17,9.75,6.33,54.0284,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-18,9.8,6.36,54.0881,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-19,9.69,6.4,51.4063,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-20,9.65,6.42,50.3115,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-23,9.7,6.44,50.6211,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-26,9.96,6.47,53.9413,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-27,9.99,6.49,53.9291,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2013-12-30,10.04,6.52,53.9877,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-02,10.19,6.54,55.8104,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-03,10.29,6.56,56.8598,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-06,10.5,6.59,59.3323,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-07,10.93,6.6,65.6061,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-08,10.77,6.6,63.1818,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-09,10.8,6.63,62.8959,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-10,10.82,6.65,62.7068,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-13,10.8,6.69,61.435,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-14,10.95,6.71,63.1893,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-15,11.25,6.74,66.9139,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-16,11.55,6.77,70.6056,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-17,11.95,6.81,75.4772,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-20,11.65,6.83,70.571,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-21,11.85,6.88,72.2384,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-22,12.15,6.91,75.8321,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-23,13.1,7.53,73.9708,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-24,11.7,8.02,45.8853,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-27,12.15,8.01,51.6854,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-28,12.55,8.02,56.4838,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-29,12.95,8.02,61.4713,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-30,12.65,8.02,57.7307,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-01-31,12.65,8.02,57.7307,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-03,12.55,8.02,56.4838,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-04,12.55,8.01,56.6792,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-05,12.55,7.97,57.4655,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-06,12.43,7.91,57.1429,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-07,12.2,7.86,55.2163,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-10,11.65,7.84,48.5969,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-11,11.7,7.82,49.6164,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-12,12.15,7.82,55.3708,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-13,11.95,7.8,53.2051,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-14,11.9,7.78,52.9563,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-17,11.8,7.76,52.0619,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-18,11.8,7.76,52.0619,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-19,11.8,7.77,51.8662,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-20,11.83,7.8,51.6667,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-21,11.8,7.84,50.5102,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-24,11.7,7.86,48.855,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-25,11.67,7.86,48.4733,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-26,11.55,7.87,46.7598,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-27,11.45,7.89,45.1204,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-02-28,11.25,7.88,42.7665,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-05,10.55,7.88,33.8832,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-06,11.0,7.88,39.5939,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-07,11.05,7.87,40.4066,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-10,10.95,7.87,39.136,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-11,10.85,7.87,37.8653,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-12,10.87,7.87,38.1194,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-13,11.0,7.88,39.5939,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-14,10.95,7.9,38.6076,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-17,10.9,7.91,37.8003,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-18,10.93,7.93,37.831,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-19,10.92,7.95,37.3585,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-20,10.95,7.96,37.5628,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-21,10.95,7.97,37.3902,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-25,10.93,8.0,36.625,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-26,10.89,8.01,35.9551,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-27,10.87,8.01,35.7054,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-28,10.86,8.0,35.75,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-03-31,10.8,8.01,34.8315,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-01,10.83,8.0,35.375,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-03,10.69,8.0,33.625,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-04,10.6,8.0,32.5,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-07,10.55,8.0,31.875,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-08,10.34,8.0,29.25,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-09,10.37,8.0,29.625,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-10,10.37,8.0,29.625,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-11,10.41,8.0,30.125,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-14,10.28,8.0,28.5,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-15,10.4,8.0,30.0,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-16,10.44,8.0,30.5,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-21,10.4,8.0,30.0,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-22,10.4,8.0,30.0,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-23,10.54,8.0,31.75,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-24,10.71,8.0,33.875,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-25,10.74,8.0,34.25,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-28,10.7,8.0,33.75,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-29,10.57,8.0,32.125,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-04-30,10.55,8.0,31.875,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-05,10.49,8.0,31.125,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-06,10.59,8.0,32.375,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-07,10.71,8.0,33.875,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-08,10.73,8.0,34.125,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-09,10.66,8.0,33.25,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-12,10.71,8.01,33.7079,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-13,10.81,8.02,34.788,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-14,10.75,8.03,33.873,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-15,10.97,8.05,36.2733,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-16,11.13,8.06,38.0893,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-19,11.31,8.06,40.3226,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-20,11.77,8.06,46.0298,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-21,12.1,8.06,50.1241,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-22,11.83,8.06,46.7742,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-23,11.37,8.07,40.8922,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-26,11.6,8.07,43.7423,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-27,11.85,8.07,46.8401,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-28,11.8,8.07,46.2206,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-29,11.75,8.08,45.4208,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-05-30,11.45,8.08,41.7079,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-02,11.48,8.08,42.0792,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-03,11.63,8.09,43.7577,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-04,11.64,8.1,43.7037,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-05,11.63,8.12,43.2266,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-06,11.6,8.14,42.5061,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-09,11.64,8.13,43.1734,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-10,11.68,8.13,43.6654,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-11,11.71,8.13,44.0344,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-12,11.8,8.13,45.1415,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-13,11.72,8.13,44.1574,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-16,12.0,8.14,47.4201,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-17,12.25,8.13,50.6765,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-18,12.3,8.13,51.2915,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-19,12.45,8.13,53.1365,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-23,11.9,8.13,46.3715,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-24,12.1,8.13,48.8315,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-25,12.15,8.13,49.4465,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-26,12.15,8.13,49.4465,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-27,12.18,8.13,49.8155,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-06-30,12.15,8.13,49.4465,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-01,12.15,8.13,49.4465,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-02,12.05,8.14,48.0344,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-03,12.05,8.14,48.0344,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-04,12.08,8.14,48.4029,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-07,12.0,8.14,47.4201,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-08,12.1,8.14,48.6486,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-10,12.0,8.15,47.2393,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-11,11.98,8.15,46.9939,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-14,12.05,8.15,47.8528,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-15,12.2,8.15,49.6933,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-16,12.25,8.15,50.3067,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-17,12.29,8.16,50.6127,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-18,12.28,8.16,50.4902,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-21,12.28,8.16,50.4902,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-22,12.45,8.16,52.5735,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-23,12.7,8.17,55.4468,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-24,12.55,8.17,53.6108,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-25,12.7,8.18,55.2567,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-28,13.0,8.18,58.9242,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-29,12.8,8.19,56.2882,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-30,12.38,8.2,50.9756,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-07-31,12.7,8.21,54.6894,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-08-01,12.8,8.22,55.7178,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-08-04,12.72,8.25,54.1818,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-08-05,12.77,8.27,54.4135,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-08-06,12.8,8.27,54.7763,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-08-07,12.84,8.27,55.26,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-08-08,12.8,8.27,54.7763,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-08-11,12.8,8.27,54.7763,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-08-12,12.95,8.27,56.5901,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-08-13,13.15,8.27,59.0085,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
2014-08-14,13.22,8.28,59.6618,Axel Kicillof,Juan Carlos Fábrega,Cepo al Dolar,Cristina Fernández de Kirchner,Sin Dato,Sin Dato
